model_name,task_name,total_trials,trial_ids,trial_names,successful_trials,execution_times_sec,setup_times_sec,success_rate,resolves_task,successful_trial_ids
OpenAI/gpt-oss-20B,model-extraction-relu-logits,5,"['df251c62-6bce-4c8b-9655-df615dd1a2f4', 'ab2fd17a-7de8-4a23-88ad-9f91a509c143', 'e8ab8e51-c1b7-4b15-84fd-0496f67529e2', 'c470baf0-d1a3-452d-bb8e-cb4f1941b615', '9ee6a853-0115-4891-a482-163cccd25060']","['model-extraction-relu-logits__UvxNQHp', 'model-extraction-relu-logits__SKCLsgP', 'model-extraction-relu-logits__hjmWjxv', 'model-extraction-relu-logits__rKwj5oN', 'model-extraction-relu-logits__nYPvThf']",0,"[101.382685, 224.200182, 1421.58791, 27.105275, 123.24147]","[37.760407, 128.655282, 14.321979, 13.150289, 44.507943]",0.0,False,[]
OpenAI/gpt-oss-20B,mteb-leaderboard,5,"['2d59f02d-79d7-4769-89dd-50f34083e522', '7ec961ee-caa6-48d0-92af-a669881b3746', 'a7167d17-ee02-404b-b27a-fb286dee49a6', 'ac806f83-435c-4263-a6d1-f5cde8caea93', '12e800fb-c1ee-45f8-8d7c-e5543f6ac8e1']","['mteb-leaderboard__DtsojtY', 'mteb-leaderboard__RFDrnFL', 'mteb-leaderboard__CrMBVQF', 'mteb-leaderboard__4yzzUBn', 'mteb-leaderboard__chNubzm']",0,"[97.476365, 29.463283, 337.763497, 32.60288, 4.127515]","[78.221773, 4.659153, 10.653433, 41.386155, 5.057148]",0.0,False,[]
OpenAI/gpt-oss-20B,mteb-retrieve,5,"['6c9ffc91-df45-42ea-a4e2-a148e8d02358', '6fba9039-2326-4468-8474-0e2ddad0ca61', '45fb27e2-e098-4c09-b6c6-1f1c99f0323f', '3c0c81da-1f35-4a31-9c3c-cce417ea4545', '14c1c7df-3daf-428f-a914-42f56c86f865']","['mteb-retrieve__bimhxbY', 'mteb-retrieve__8jVMQVB', 'mteb-retrieve__LBUkmBx', 'mteb-retrieve__A57Tm2D', 'mteb-retrieve__MDoNPBB']",0,"[59.895487, 171.410954, 163.02571, 576.392569, 149.596764]","[10.01986, 5.771257, 43.053541, 12.930355, 31.633151]",0.0,False,[]
OpenAI/gpt-oss-20B,nginx-request-logging,5,"['c2385ee8-b2d3-4c06-b743-d5efde999f1b', '58f64bdf-97eb-4227-91c2-31198d5cfe9d', 'c1c87db3-b5f9-47fe-9734-89478e1cbdd4', 'c1e43537-c001-4206-8bb9-50256a6101df', '67ae6ce5-6de7-4bab-92ed-eea54262aadd']","['nginx-request-logging__HwEVA78', 'nginx-request-logging__X8W6dDk', 'nginx-request-logging__h9fCjkh', 'nginx-request-logging__5p59Pos', 'nginx-request-logging__oMiiFPL']",0,"[199.520646, 235.40418, 87.401822, 126.724406, 1036.412356]","[38.491198, 60.550964, 107.362146, 59.159701, 15.168884]",0.0,False,[]
OpenAI/gpt-oss-20B,openssl-selfsigned-cert,5,"['a5b84316-9b3f-49b5-9cd6-34cef6e02703', '90ddfb49-9480-4d32-8da1-4ef6dfb95e4b', '3875e65f-eafe-4a9f-aba6-30cab2c32547', 'd5bfd68d-bb07-4ac4-aa84-5db9e85c0885', '5083f31c-15fc-4147-99e1-0b02bd57079d']","['openssl-selfsigned-cert__Xy3WvG7', 'openssl-selfsigned-cert__y9U9dny', 'openssl-selfsigned-cert__zearvBS', 'openssl-selfsigned-cert__heUwSJj', 'openssl-selfsigned-cert__3ZjBKp6']",1,"[43.791773, 31.62658, 14.464017, 76.609029, 53.614372]","[35.893521, 27.702207, 28.072482, 17.554384, 24.201674]",0.2,False,['90ddfb49-9480-4d32-8da1-4ef6dfb95e4b']
OpenAI/gpt-oss-20B,password-recovery,5,"['46a8f4a6-707e-46f4-b891-cbaadebe0613', '5ea83cc7-e311-4060-aa46-9fc26475888c', '92c3c4a2-3827-4778-b519-b20bd53c5d88', '96e567d9-321f-4490-a62e-22f6da435d14', '0788ec95-dbb4-476c-8844-ddaa10bbeede']","['password-recovery__KQSp5aY', 'password-recovery__2ddbTzM', 'password-recovery__a69Lb7n', 'password-recovery__H6xybYf', 'password-recovery__fPiexMY']",0,"[408.20545, 183.070605, 87.003179, 80.332563, 95.814047]","[280.509672, 25.076574, 36.284748, 35.560526, 36.526333]",0.0,False,[]
OpenAI/gpt-oss-20B,path-tracing,5,"['955dd949-ce74-4963-b2bc-68d40ea37c0e', 'd2eeb2f5-eed6-418c-8719-d0e731de67a5', 'f8c7c687-15a0-484a-b782-643a254ac90b', '03b30e27-1968-47c1-a5ab-5a79f4ed2070', '9de18010-b7ef-4297-9314-0394eff7277e']","['path-tracing__wtqd8AZ', 'path-tracing__fC3Ev2X', 'path-tracing__Jtot6sz', 'path-tracing__sVuvCLY', 'path-tracing__zj8Htia']",0,"[136.590739, 904.008497, 447.297145, 1800.565119, 1823.319191]","[66.426799, 259.244765, 7.321174, 77.610276, 37.225009]",0.0,False,[]
OpenAI/gpt-oss-20B,path-tracing-reverse,5,"['5140980b-cefa-44e9-9629-efd7676146e4', 'b5c0108f-7418-4fc4-a254-6e23d6f39a15', 'a1b7e64c-a453-4ced-bbc3-b487f50beb48', 'c125a170-7f90-45af-92a6-9eaa937e06bd', '2627ebe4-7093-49a3-b7d8-52c1459a3272']","['path-tracing-reverse__HHUrUPH', 'path-tracing-reverse__X29mtNv', 'path-tracing-reverse__q6fLxKE', 'path-tracing-reverse__syPiJvS', 'path-tracing-reverse__bF6eXLV']",0,"[89.028523, 313.094215, 933.841408, 241.013619, 1809.183015]","[49.756084, 51.61466, 63.739715, 37.775769, 38.260554]",0.0,False,[]
OpenAI/gpt-oss-20B,polyglot-c-py,5,"['0a849189-66e1-4a06-b4a5-41812f1dd8db', 'e3611a25-15fb-4f34-a966-71e930cfbeab', '4161c192-3809-4bd8-958e-d3c8236c3d4c', '9c6e739d-7605-45bb-b01d-ee01a4df663f', 'f4bdb963-1997-4d0a-8244-17c79ab3529f']","['polyglot-c-py__CU88n9E', 'polyglot-c-py__nTiVvVT', 'polyglot-c-py__gECas2u', 'polyglot-c-py__unt5fXG', 'polyglot-c-py__TftxBXj']",0,"[26.514535, 105.069729, 156.678424, 87.36403, 169.126195]","[17.361176, 18.343838, 42.534376, 48.855061, 98.783812]",0.0,False,[]
OpenAI/gpt-oss-20B,polyglot-rust-c,5,"['00265c1a-6913-40d1-98bb-cb160f2425b3', 'c76fac31-7b71-4ebb-a593-c72fb75245d9', '09c22d0b-f237-40c9-9152-4aebe9883106', 'e8f20704-2040-40dc-bf5d-37ef477c3b60', '1abc30ff-c2e7-419d-9140-77bafb5b886b']","['polyglot-rust-c__zxdLsPw', 'polyglot-rust-c__b6nwZGo', 'polyglot-rust-c__k6YZavh', 'polyglot-rust-c__Pz4K7eP', 'polyglot-rust-c__bTrHT6p']",0,"[65.929719, 287.065675, 115.479496, 324.601154, 900.017177]","[30.553962, 110.054438, 27.873105, 367.861364, 64.049838]",0.0,False,[]
OpenAI/gpt-oss-20B,port-compressor,6,"['7b5f3c52-ed5d-4e94-bd10-04944d2fafa3', '429fe3be-ca47-4df1-a119-4a63b19cb6d5', '0f680b06-2d72-4618-998d-51a244056a70', '3e901893-2123-490c-899a-5eff7e3d63a5', '81452652-ab8e-4c87-a3c6-47fc9ab257d2', 'f4408203-2fa1-4ff7-8a1e-789b09c7e567']","['port-compressor__KvCfgxL', 'port-compressor__3EGAkpb', 'port-compressor__RCnkkUt', 'port-compressor__9jPwScY', 'port-compressor__Karjy6c', 'port-compressor__NsaMXpY']",0,"[3600.001354, 1137.426176, 324.349625, 3618.353702, 413.329541, 3600.039148]","[22.389629, 39.354576, 14.9444, 49.5332, 13.375094, 71.120404]",0.0,False,[]
OpenAI/gpt-oss-20B,prove-plus-comm,5,"['cae9f70b-5a9d-496a-9dc0-8cd8a818b62b', '3444cf90-0da6-4132-90e3-965cc6257dda', 'ebc0531f-b318-47c4-90c7-043b67485cc8', '0fc82369-61f1-442e-bb17-a7046f9bc3c3', '6d1ad3fa-5d9c-49f6-838d-a4cb7ba0ceb4']","['prove-plus-comm__c4EfXhj', 'prove-plus-comm__r4WdnnT', 'prove-plus-comm__T4t2zTB', 'prove-plus-comm__cudSduM', 'prove-plus-comm__BWxMeGX']",0,"[81.375598, 60.608726, 128.742029, 91.306081, 176.746637]","[26.012853, 20.182458, 59.987978, 60.449329, 26.368493]",0.0,False,[]
OpenAI/gpt-oss-20B,pypi-server,5,"['6123c128-f4e2-4575-beb7-18c6d37ac3da', 'e549c06c-2316-4319-b788-471d31311f92', '84a66352-d4c9-49fd-83cd-29d0cd71a38e', 'd1c33182-4f99-4162-9ac4-2694a2e36faf', '3ce1c433-dc09-475f-91f8-1c9bf1adc942']","['pypi-server__p6T4Vfc', 'pypi-server__RX7aTUC', 'pypi-server__kQqSBqa', 'pypi-server__6ciGU46', 'pypi-server__zKrV9gz']",1,"[54.839259, 190.194728, 243.136054, 494.924042, 207.007948]","[50.679363, 35.296106, 25.899545, 71.669067, 14.454779]",0.2,False,['3ce1c433-dc09-475f-91f8-1c9bf1adc942']
OpenAI/gpt-oss-20B,pytorch-model-cli,5,"['59204e86-ce9d-4ffd-a483-16166feb1b11', '11e2bc41-acf9-47c3-9e9b-ec758c61c529', '9b6eac77-21b8-4a70-8b9a-77657693efd6', '86585e68-632e-4ea5-8fe0-f1e7674894fc', 'd8c24f23-a54d-4ab0-9f4e-3def8991fd93']","['pytorch-model-cli__TRM8qao', 'pytorch-model-cli__UB8NS5h', 'pytorch-model-cli__cSXRk3W', 'pytorch-model-cli__LAXkPBF', 'pytorch-model-cli__WehyYhX']",0,"[231.397258, 89.057138, 125.023286, 73.313045, 27.416625]","[133.819936, 46.608223, 134.059502, 95.36866, 28.073967]",0.0,False,[]
OpenAI/gpt-oss-20B,pytorch-model-recovery,5,"['b60b1632-07b4-4154-ab1f-ce7b6b812d03', 'f03b45d5-6407-41be-a73b-a770d3f42327', 'c9def2a7-04c6-4772-aae9-c28ee2af7d05', '68cdc892-e64f-4900-a868-cd1783c29052', '77c0bb18-fe71-4d18-aa9a-c3479ad29348']","['pytorch-model-recovery__S6yq5dd', 'pytorch-model-recovery__LhqVBwT', 'pytorch-model-recovery__4t5nL49', 'pytorch-model-recovery__kKsAdUU', 'pytorch-model-recovery__z5NdLyJ']",0,"[915.069511, 905.398722, 81.888132, 909.177927, 900.959363]","[11.692028, 51.861133, 60.582227, 46.192584, 70.210508]",0.0,False,[]
OpenAI/gpt-oss-20B,qemu-alpine-ssh,5,"['d3ff7723-523c-4868-a5e4-9b0e23e2b571', 'c753c4a6-cd09-4661-a6cd-1e888f7ddb0d', '425b45f3-b832-4134-bd51-012e72299d4b', '9bc01c59-3d10-4014-a7a3-6fb702755c5b', '183629c0-2a41-4b88-a2cb-dfd5545393f4']","['qemu-alpine-ssh__s9E4gWR', 'qemu-alpine-ssh__sSQdUPD', 'qemu-alpine-ssh__45pRFnp', 'qemu-alpine-ssh__9tKhsRd', 'qemu-alpine-ssh__i4Nsk7r']",0,"[238.233703, 102.47707, 118.064231, 61.027218, 1046.027955]","[28.170269, 4.719013, 4.329629, 7.380716, 4.172096]",0.0,False,[]
OpenAI/gpt-oss-20B,qemu-startup,5,"['761d588c-a9b6-4ce8-87ee-27c6ec8d6851', '2833003f-73f5-44b2-a86b-60481d610544', '00f79366-76ce-4807-bbae-689c2ff19ad2', 'df957d08-02e9-4bc0-acff-7610730cb2f5', '41abb8d2-14f3-4af4-9feb-6cf4305f2d4c']","['qemu-startup__Qu5as4z', 'qemu-startup__QiN8PgV', 'qemu-startup__YgJGnm9', 'qemu-startup__jeSjP2K', 'qemu-startup__Tvss3cY']",0,"[43.907312, 39.335629, 114.005648, 900.076557, 510.358335]","[13.426351, 4.682651, 3.697756, 11.73376, 32.996446]",0.0,False,[]
OpenAI/gpt-oss-20B,regex-log,5,"['afa1fbae-92d2-4a9a-9ed0-1ab236009e69', '19d933d3-b866-478f-aef3-141ad7f526bf', '9f55c0ed-f20b-4bae-91ab-a2ba8b618778', '6d63f1db-5ca1-4953-9266-8b6691cd2530', '10e99df9-b28c-4791-85ff-8f9bc2e8cef6']","['regex-log__23gxD7U', 'regex-log__MkAkPVz', 'regex-log__9M6d8br', 'regex-log__wtn4bze', 'regex-log__a6kUjKo']",0,"[48.893916, 152.851665, 66.696215, 102.965557, 73.828295]","[188.961285, 93.386924, 164.596575, 76.143045, 138.373579]",0.0,False,[]
OpenAI/gpt-oss-20B,reshard-c4-data,5,"['1db1dc95-9af0-4cf1-b72c-3eb59b9c4e7d', 'fa8cec37-d931-4136-ad63-0403853da8ae', 'e46396d6-e548-4394-ba05-cf6e21b2cd11', '1f9dd107-1318-4a1d-8898-c40995b6d292', '6f281982-0af3-430a-90be-ec525345663c']","['reshard-c4-data__rCfntyM', 'reshard-c4-data__sLdN5Eo', 'reshard-c4-data__tpVApN9', 'reshard-c4-data__h25aXyC', 'reshard-c4-data__7E59MKg']",0,"[150.391438, 122.426137, 114.110424, 125.623363, 56.930466]","[98.397033, 20.668352, 33.623106, 44.332779, 145.349253]",0.0,False,[]
OpenAI/gpt-oss-20B,reverse-engineering,5,"['6086d3d1-d440-417d-bcb1-c9ef62fa0140', '405b8434-64b0-4a90-8aa1-3cbf32cbc04e', '83b972dd-44b6-44aa-ae23-4295aa5f1ac2', '39b89f45-4be4-4f58-976a-004c9eeb02f3', 'f253e763-f23b-435b-b7cc-00e157c14410']","['reverse-engineering__GCFxGZQ', 'reverse-engineering__dAuf4YF', 'reverse-engineering__tAAoQRU', 'reverse-engineering__VViMcmv', 'reverse-engineering__Vu62Dbi']",0,"[1801.983972, 2030.025354, 457.261349, 343.11882, 1834.78771]","[16.582914, 33.314126, 190.988206, 56.400785, 56.558444]",0.0,False,[]
OpenAI/gpt-oss-20B,run-pdp11-code,5,"['115fbaaf-0a48-4bbc-955d-c8243d8e1277', '6c2f19d7-baac-4cbe-8e8b-5c7baa11ffc3', '1fdd1600-720e-4a94-a715-c36ec8007b84', 'e22a08e7-22a6-464e-a8f3-7d687b8ec7bc', 'fad47282-aed6-492d-8fdb-729409bae839']","['run-pdp11-code__GPoAShz', 'run-pdp11-code__qiK4Hh3', 'run-pdp11-code__WSnoCtc', 'run-pdp11-code__Ee2HCaz', 'run-pdp11-code__dxGzRqq']",0,"[1041.740275, 85.666112, 279.488057, 192.493951, 1002.170458]","[20.141693, 36.315954, 131.34532, 164.851782, 21.073204]",0.0,False,[]
OpenAI/gpt-oss-20B,sanitize-git-repo,5,"['daf5cf88-434c-4e51-9abe-26786ffb8be1', '4c371ac3-14e4-44bb-8910-f84850c938da', '5bfdf8c1-a281-4c50-b4b0-74ca6e15b4e8', 'b2ad017f-adf9-4b22-b31e-2335ede5dc87', '01c10362-c52b-4818-95a7-2b72996c3baf']","['sanitize-git-repo__xFYtKgw', 'sanitize-git-repo__kSyvNDP', 'sanitize-git-repo__qTWVkBe', 'sanitize-git-repo__w3kUVei', 'sanitize-git-repo__YH8c7XH']",0,"[102.378839, 52.370822, 102.413541, 223.962708, 173.568168]","[22.62574, 73.479837, 48.488024, 54.146418, 148.721391]",0.0,False,[]
OpenAI/gpt-oss-20B,schemelike-metacircular-eval,5,"['7fb74be7-02ce-495e-937a-880c7970e775', '356654b7-3186-41b4-be12-aad910568747', '8409492e-3e5a-4190-bb25-d05402226df8', '05fa808b-69c8-425a-ac10-7256f8915134', '5c3856ed-d43e-454c-b357-fce6cc12e5d2']","['schemelike-metacircular-eval__YLQDdez', 'schemelike-metacircular-eval__nbWkFeg', 'schemelike-metacircular-eval__4SQXvyq', 'schemelike-metacircular-eval__QyhLLYN', 'schemelike-metacircular-eval__aFnF4Nz']",0,"[83.828158, 110.064861, 176.998226, 41.529751, 48.781332]","[40.687824, 16.450318, 38.403265, 40.319914, 50.700628]",0.0,False,[]
OpenAI/gpt-oss-20B,sparql-university,5,"['1ac0e3a1-42a1-44bd-ade4-9d833c77b6e0', 'c78ac0ac-4e2f-459b-9de1-32abcd268740', 'f61fa8a5-ab5a-41ed-a457-ca9dcc147cb5', 'c4976abe-94ca-4a31-9292-bb77ad7e7a46', 'f74ca665-6f58-40c0-a87c-3818356c870a']","['sparql-university__G8gH98A', 'sparql-university__E4o6HMu', 'sparql-university__fn83pUJ', 'sparql-university__FH52aLo', 'sparql-university__mGSyYMr']",0,"[248.53364, 335.482886, 136.629269, 153.035339, 188.446694]","[39.287555, 87.534346, 67.11031, 128.452594, 60.143055]",0.0,False,[]
OpenAI/gpt-oss-20B,sqlite-db-truncate,5,"['967d02f3-8d5f-4599-aa55-2aca50b999e0', '6ea7ae37-00e1-4459-a775-a49cbdd7fcf2', 'aa83a5bc-d5b8-40fc-8454-ee84a5f9d40c', '2050eb82-ad25-44a6-b1c7-f90f113f823d', '4e9b5541-ab60-48df-a4ad-b1ad4daa74cb']","['sqlite-db-truncate__sB6LK6D', 'sqlite-db-truncate__cQydNW7', 'sqlite-db-truncate__k8jRhdJ', 'sqlite-db-truncate__6jjBbrZ', 'sqlite-db-truncate__UxoANUC']",0,"[49.392669, 246.880051, 78.374347, 134.062386, 140.089677]","[16.807777, 47.656133, 27.70803, 15.950653, 30.297554]",0.0,False,[]
OpenAI/gpt-oss-20B,sqlite-with-gcov,5,"['898e20a2-2f30-4d3b-beb3-f855059c4a42', '64d05522-b573-4fa1-b5f3-bb3a165e6cb1', '9aef684a-e4bd-405a-9932-d4ca61213515', '91184ff6-ac6f-4fcd-9eaf-ccd93ba8e9f5', 'b5b7d2e1-563b-473f-9676-a07f469c5a01']","['sqlite-with-gcov__jdxsMWE', 'sqlite-with-gcov__imrphRP', 'sqlite-with-gcov__E7qYsnb', 'sqlite-with-gcov__9Hn9hW2', 'sqlite-with-gcov__YuWq5FV']",0,"[164.473224, 900.741708, 911.820457, 192.055478, 28.521407]","[142.791512, 48.283721, 16.913518, 80.963453, 58.355322]",0.0,False,[]
OpenAI/gpt-oss-20B,torch-tensor-parallelism,5,"['4e265d2e-cc3c-4f7f-8686-c594eaf39f70', '0b39aa41-2fd9-41a1-811f-1d4498e0c9ee', '6ab0dc44-7332-4d0a-96f6-975bed736d10', 'df20efba-c0d8-4e72-81b5-6b1e6f4563ca', 'db6055f0-30ab-4002-96ba-2940d11a7570']","['torch-tensor-parallelism__eeXKRza', 'torch-tensor-parallelism__Z3LmSeE', 'torch-tensor-parallelism__BfjSUfQ', 'torch-tensor-parallelism__FzHeZMc', 'torch-tensor-parallelism__yxfUfAP']",0,"[113.232244, 110.700496, 72.891641, 30.224706, 37.545308]","[43.54174, 98.161873, 44.292294, 11.830021, 22.655705]",0.0,False,[]
OpenAI/gpt-oss-20B,train-fasttext,5,"['306a7098-d31a-4d50-ada2-8515ece2562f', '76f43fa6-deb4-4bd3-bc2b-239a45394e7f', '353f49dd-306d-4e36-9cd3-4f420cec1a14', '997ab650-31c3-47a2-9643-fe7eae37a508', '39a91c9f-52fa-4158-92ce-f51cdf553ba5']","['train-fasttext__qjmZ63K', 'train-fasttext__icsSUjz', 'train-fasttext__GKNgCU4', 'train-fasttext__9CsfUFt', 'train-fasttext__c79ypNs']",0,"[1764.887709, 3627.670412, 267.011545, 252.774943, 3601.535597]","[164.787591, 62.256556, 26.974231, 77.833897, 239.380392]",0.0,False,[]
OpenAI/gpt-oss-20B,tune-mjcf,5,"['012737aa-b210-4094-b666-af6d6677686b', '7e1914a3-f12e-4639-851d-a4293f6350ac', '640c25ba-22d0-477f-b1d8-a60350a9941f', '1a05eaf9-8fa0-456c-8ccc-111218efa518', '1ce0fe41-f1c7-4bc0-8d1c-94bafbc5cc44']","['tune-mjcf__mnG39Cv', 'tune-mjcf__LKtCd7P', 'tune-mjcf__2YanKWy', 'tune-mjcf__x3uVFus', 'tune-mjcf__g2XGShC']",0,"[900.050309, 901.769956, 900.031734, 129.569055, 961.024847]","[24.060426, 15.200173, 10.49118, 77.077999, 13.779303]",0.0,False,[]
OpenAI/gpt-oss-20B,video-processing,5,"['226ef884-f95c-4bcd-9819-5af4b59e1761', '78b95d47-1386-41de-97ab-202a491962bd', 'd93d4b90-685d-4b01-881c-e2fda359eaa4', 'f784c58f-84c6-4a24-ae6e-7010412fa287', '19b6f731-4d6e-4ed7-8a0d-b8dc1329b53a']","['video-processing__aUqLK3k', 'video-processing__x7mURyg', 'video-processing__T7ZXFJq', 'video-processing__MRrjCpw', 'video-processing__VGKnZWA']",0,"[73.400203, 250.272492, 126.6624, 99.775747, 67.445497]","[87.292586, 147.1617, 54.775425, 22.236024, 81.549687]",0.0,False,[]
OpenAI/gpt-oss-20B,vulnerable-secret,5,"['c7bd6d87-71aa-4122-b265-9dfb78ebfcda', '6cd0e534-5058-4a48-876d-0c3556839d7f', '447fa237-a571-4077-875a-0e06463593ca', '17a43245-37b4-4169-b107-622faa7a3906', '59b877cd-2dcc-4c41-899a-5538c3fd291a']","['vulnerable-secret__6jmhfTb', 'vulnerable-secret__9GzD3KB', 'vulnerable-secret__kpM9sQ4', 'vulnerable-secret__v92bXNE', 'vulnerable-secret__PNiK5cj']",0,"[900.319148, 911.566206, 154.991213, 70.706258, 900.965285]","[19.790586, 14.540984, 12.746065, 7.856905, 71.62874]",0.0,False,[]
OpenAI/gpt-oss-20B,wasm-pipeline,5,"['11a0bd98-5cd2-4fa9-8e23-b581bd0f71bd', '695faf9b-b8af-430e-a571-2a7cf773aa4d', '5f137981-ac3e-404d-831c-0fefd096fc2f', '40dc62c4-302d-49ff-aaa6-027d78becd3c', 'a9a418f6-96ff-4b0c-a07f-d690c26972f9']","['wasm-pipeline__BX5PXrs', 'wasm-pipeline__kF3Yb4J', 'wasm-pipeline__hGRUbtf', 'wasm-pipeline__DC4XeRs', 'wasm-pipeline__JXgMULt']",0,"[901.233305, 154.709775, 902.181148, 922.103355, 94.347954]","[21.208094, 26.406904, 26.18439, 10.76019, 8.960508]",0.0,False,[]
OpenAI/gpt-oss-20B,winning-avg-corewars,5,"['47e67633-e960-482e-a45a-b5f5f78a8387', '48b71008-c2b6-4017-bc13-2358365793da', 'f0358f4e-e4b3-4de8-bd5b-4404898f0a95', '9fd4419d-332d-4803-ac2e-3b01bfff5a3f', 'd7b1e31f-03e9-40af-b22a-431764db7c95']","['winning-avg-corewars__peKCCqr', 'winning-avg-corewars__2UzL2GM', 'winning-avg-corewars__Vfpikze', 'winning-avg-corewars__5shy6Ln', 'winning-avg-corewars__hwH3ahf']",0,"[231.737965, 53.578473, 57.29964, 40.792568, 85.712986]","[14.395799, 7.637372, 83.356874, 4.673759, 31.72082]",0.0,False,[]
OpenAI/gpt-oss-20B,write-compressor,5,"['70cffa09-6399-42a2-9e3d-008fbd1235c2', '2185e680-7be3-45a7-b474-e30a7c0d93ed', '616ac75f-f0af-4a56-87bb-8dbe5eb21356', '6b753aee-fa73-47a3-8cdc-f5db2db353b2', 'a1968094-28ed-479f-b65a-3053caf0afb5']","['write-compressor__FrKafnF', 'write-compressor__P9pBQgQ', 'write-compressor__HHf3JHD', 'write-compressor__GhLFZVq', 'write-compressor__Ur9cGdX']",0,"[1240.835153, 906.86461, 900.483195, 310.212859, 904.365829]","[214.884407, 26.196002, 33.03879, 31.7728, 42.543911]",0.0,False,[]
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,adaptive-rejection-sampler,5,"['73b85c2f-0203-4d56-a4a0-5da30bdad1fe', '5548f677-e049-4164-9c74-ae2309d1b26b', '4ad46ed6-f07e-41b7-abcc-0950a6af8b2a', 'e0092756-f974-48d3-9739-47acdd80b5ea', 'f11d05cb-fa50-4280-809c-79d3486cc1bb']","['adaptive-rejection-sampler__idA3XWe', 'adaptive-rejection-sampler__b5P4MaE', 'adaptive-rejection-sampler__6xRrGXM', 'adaptive-rejection-sampler__qgHJC49', 'adaptive-rejection-sampler__HDJABEb']",0,"[916.269919, 905.534168, 902.045639, 905.828396, 920.723752]","[38.655894, 69.904655, 67.67623, 121.368155, 230.960079]",0.0,False,[]
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,bn-fit-modify,5,"['d1ea99a1-4b18-497e-beff-344f90191fc7', 'f7f8a619-775b-4943-b928-b62e1f1b0a58', '6cdf559f-952b-46e7-8a4e-8980da5280da', 'd12ca302-b458-44bf-b928-6ddef204d9f8', '3afc8524-15b2-46d5-96b1-b150eafac367']","['bn-fit-modify__DALzR8U', 'bn-fit-modify__cXbxNKa', 'bn-fit-modify__fPKvs6F', 'bn-fit-modify__QpRvhwv', 'bn-fit-modify__UuGTTfC']",0,"[1137.643445, 766.836765, 1325.061114, 1332.206074, 2467.400514]","[70.235414, 198.082197, 21.467069, 60.181334, 14.912277]",0.0,False,[]
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,break-filter-js-from-html,5,"['6f0f7620-6e0f-40a2-8f47-e16b1ebb3a1d', 'dc624d64-5e20-4aff-ad4e-d45030dfba95', 'f8300148-1fe7-4dde-a160-426aea23a040', 'f1ce53fa-a70e-49db-9f18-837c764d047e', '6e012eb7-7a30-4e79-a408-0add1d7eb526']","['break-filter-js-from-html__853G3T4', 'break-filter-js-from-html__6H67yG4', 'break-filter-js-from-html__KXJ98A2', 'break-filter-js-from-html__5wyjhiH', 'break-filter-js-from-html__qmpisUw']",0,"[1156.883808, 1101.209751, 1220.476872, 1249.662433, 1203.661381]","[55.62424, 58.208278, 7.479212, 220.380089, 57.754358]",0.0,False,[]
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,build-cython-ext,5,"['44ab5543-e9e8-4f62-9ee1-b33c1d394ca9', '03ba89f0-1269-4708-a57f-2b6881a16b5b', '7ceca493-3cb9-4d35-9826-794cd42dae4a', '423b3398-db3b-4d1f-82ba-98e9b3080dd3', '06feebb8-4f28-4655-be1a-680275f1ab76']","['build-cython-ext__LnmDu4o', 'build-cython-ext__V6JJBAi', 'build-cython-ext__mF8Nzy8', 'build-cython-ext__sWG5hu8', 'build-cython-ext__GbMPV3u']",0,"[900.881575, 901.228377, 900.451124, 902.134841, 903.694718]","[134.705454, 144.962884, 12.299346, 44.250184, 104.457548]",0.0,False,[]
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,build-initramfs-qemu,5,"['e4dbfd22-bd05-4a4a-9dab-3b7d77445c71', '1b7caa96-896f-488a-aff7-6be227b82c8e', '5a9a9bc2-f373-4173-aa58-215555f92725', '134c0eed-f520-408e-8d5a-6a27d59d30ba', 'a80bb35e-fba3-4f56-90d8-1d5d82ae9f20']","['build-initramfs-qemu__SWn5Siv', 'build-initramfs-qemu__SAdkWjz', 'build-initramfs-qemu__cC5czQx', 'build-initramfs-qemu__KPRNGuJ', 'build-initramfs-qemu__JVC3Ptg']",0,"[874.222941, 501.99624, 902.984272, 534.182077, 900.70822]","[42.847117, 70.97044, 74.168843, 88.660363, 25.039711]",0.0,False,[]
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,build-pmars,5,"['4d1ffb2d-ad00-48a6-869f-6f6418fa217f', '6eea71e2-c8c0-4eef-96ba-53e6ae258e4c', '45527d41-9601-46e0-b195-1fa35851a8c1', '9f08c12f-1a42-4314-976a-2168025736c3', '5fbe8bbc-cc8d-4e70-b4c3-063c931f99fa']","['build-pmars__b5Zx29E', 'build-pmars__YJY4PGb', 'build-pmars__uUgqP3Q', 'build-pmars__6f4fcGv', 'build-pmars__ncv5qkQ']",5,"[915.933456, 904.621618, 514.548414, 753.10938, 612.808052]","[10.036897, 37.246813, 3.423198, 42.630359, 3.681964]",1.0,True,"['4d1ffb2d-ad00-48a6-869f-6f6418fa217f', '6eea71e2-c8c0-4eef-96ba-53e6ae258e4c', '45527d41-9601-46e0-b195-1fa35851a8c1', '9f08c12f-1a42-4314-976a-2168025736c3', '5fbe8bbc-cc8d-4e70-b4c3-063c931f99fa']"
